Date,y_true,y_pred,Store
2015-07-23,3349,3376.667,610
2015-07-24,3196,3789.9434,610
2015-07-25,2049,3086.1138,610
2015-07-26,0,150.38771,610
2015-07-27,6096,6807.429,610
2015-07-28,4857,5722.9937,610
2015-07-29,4465,4545.6973,610
2015-07-30,4228,4473.377,610
2015-07-31,4209,4383.415,610
2015-06-08,5988,5255.244,611
2015-06-09,6039,5301.333,611
2015-06-10,5572,5426.059,611
2015-06-11,5243,4454.868,611
2015-06-12,5021,5364.131,611
2015-06-13,5947,5711.3477,611
2015-06-14,0,-32.850258,611
2015-06-15,7041,7316.5864,611
2015-06-16,7158,6199.937,611
2015-06-17,5917,6119.186,611
2015-06-18,4832,5682.233,611
2015-06-19,6014,5565.097,611
2015-06-20,6427,5815.356,611
2015-06-21,0,-87.3359,611
2015-06-22,6076,5426.7085,611
2015-06-23,5861,5574.597,611
2015-06-24,5217,5370.1865,611
2015-06-25,5258,4893.7,611
2015-06-26,5297,4974.168,611
2015-06-27,6102,5764.432,611
2015-06-28,0,-71.97919,611
2015-06-29,8631,7546.0815,611
2015-06-30,7192,6659.4414,611
2015-07-01,5994,6285.68,611
2015-07-02,5395,5848.733,611
2015-07-03,6141,5963.88,611
2015-07-04,4883,5842.5806,611
2015-07-05,0,-40.318966,611
2015-07-06,5715,6150.555,611
2015-07-07,5246,5401.21,611
2015-07-08,5578,5435.886,611
2015-07-09,5496,5291.649,611
2015-07-10,5521,5422.0625,611
2015-07-11,5452,5538.953,611
2015-07-12,0,-24.280708,611
2015-07-13,8035,7796.2954,611
2015-07-14,6637,6731.777,611
2015-07-15,6597,6446.547,611
2015-07-16,5502,5880.8066,611
2015-07-17,5949,6057.5146,611
2015-07-18,6174,5886.8535,611
2015-07-19,0,-26.474167,611
2015-07-20,5699,5683.307,611
2015-07-21,5092,5146.721,611
2015-07-22,3852,5279.5576,611
2015-07-23,5339,5005.594,611
2015-07-24,5832,5493.129,611
2015-07-25,6598,6049.67,611
2015-07-26,0,-27.345535,611
2015-07-27,7739,7359.8076,611
2015-07-28,7579,6586.3706,611
2015-07-29,6786,6572.3394,611
2015-07-30,6291,6308.994,611
2015-07-31,6686,6376.756,611
2015-06-08,5970,4798.475,612
2015-06-09,5016,4729.3193,612
2015-06-10,4510,4976.505,612
2015-06-11,4517,5051.288,612
2015-06-12,4848,6494.828,612
2015-06-13,6743,6853.4316,612
2015-06-14,0,69.16092,612
2015-06-15,10931,9230.337,612
2015-06-16,7266,8130.2446,612
2015-06-17,7022,7163.1377,612
2015-06-18,7211,7378.1177,612
2015-06-19,7991,8053.1826,612
2015-06-20,6182,6950.3647,612
2015-06-21,0,20.677895,612
2015-06-22,5305,5047.0215,612
2015-06-23,4446,5028.696,612
2015-06-24,4710,5079.3716,612
2015-06-25,5063,5381.574,612
2015-06-26,5426,6573.417,612
2015-06-27,6971,7640.177,612
2015-06-28,0,133.48549,612
2015-06-29,11895,9812.233,612
2015-06-30,11297,8535.007,612
2015-07-01,4256,8217.897,612
2015-07-02,4669,6761.406,612
2015-07-03,5644,7459.267,612
2015-07-04,4303,6600.664,612
2015-07-05,0,-277.53503,612
2015-07-06,4541,5944.5903,612
2015-07-07,3325,4924.457,612
2015-07-08,3938,5437.7944,612
2015-07-09,4879,4684.034,612
2015-07-10,5828,6237.553,612
2015-07-11,6568,6762.435,612
2015-07-12,0,13.897775,612
2015-07-13,9343,9323.015,612
2015-07-14,7383,7690.0186,612
2015-07-15,6953,7243.4473,612
2015-07-16,7158,7717.5786,612
2015-07-17,8344,8317.367,612
2015-07-18,7251,6834.3066,612
2015-07-19,0,28.08468,612
2015-07-20,5522,5380.188,612
2015-07-21,4686,4907.047,612
2015-07-22,4787,5000.3765,612
2015-07-23,6399,5193.836,612
2015-07-24,5806,5991.667,612
2015-07-25,6685,6814.721,612
2015-07-26,0,13.897775,612
2015-07-27,10515,9902.886,612
2015-07-28,7754,7870.2935,612
2015-07-29,7991,7264.2676,612
2015-07-30,7850,7785.0938,612
2015-07-31,8161,8176.245,612
2015-06-08,5864,5449.8594,613
2015-06-09,5027,5102.9053,613
2015-06-10,5064,5432.253,613
2015-06-11,4822,5137.052,613
2015-06-12,4778,5591.942,613
2015-06-13,5557,5944.7207,613
2015-06-14,0,8.771313,613
2015-06-15,8623,8875.192,613
2015-06-16,6976,7487.943,613
2015-06-17,6581,6432.7153,613
2015-06-18,6015,6388.346,613
2015-06-19,6240,6141.71,613
2015-06-20,5475,6224.06,613
2015-06-21,0,3.4107513,613
2015-06-22,5610,5634.1245,613
2015-06-23,5432,5380.2036,613
2015-06-24,5451,5108.9673,613
2015-06-25,5014,4943.1694,613
2015-06-26,4818,5596.492,613
2015-06-27,6110,6002.3413,613
2015-06-28,0,-22.538572,613
2015-06-29,9278,9735.671,613
2015-06-30,9166,7721.1025,613
2015-07-01,6202,7142.6196,613
2015-07-02,5536,6639.636,613
2015-07-03,6104,6375.859,613
2015-07-04,5385,5734.921,613
2015-07-05,0,8.562274,613
2015-07-06,6049,5944.982,613
2015-07-07,5041,5062.068,613
2015-07-08,5622,5096.601,613
2015-07-09,5418,5099.7,613
2015-07-10,5041,5160.5625,613
2015-07-11,5748,5581.721,613
2015-07-12,0,-9.243482,613
2015-07-13,7930,8807.281,613
2015-07-14,7121,7200.1963,613
2015-07-15,6622,6977.5884,613
2015-07-16,5937,6487.256,613
2015-07-17,5980,6475.258,613
2015-07-18,5686,5940.146,613
2015-07-19,0,4.9715824,613
2015-07-20,5691,5676.656,613
2015-07-21,4891,5264.7607,613
2015-07-22,4779,5227.2407,613
2015-07-23,5128,5060.8706,613
2015-07-24,5527,5125.23,613
2015-07-25,5512,5805.5957,613
2015-07-26,0,-12.246422,613
2015-07-27,8568,8754.302,613
2015-07-28,6994,7106.936,613
2015-07-29,6565,6369.8745,613
2015-07-30,6872,6390.0435,613
2015-07-31,6778,6543.4624,613
2015-06-08,6058,6475.633,614
2015-06-09,5362,5747.8047,614
2015-06-10,5960,5686.7456,614
2015-06-11,5632,5821.5527,614
2015-06-12,5994,5753.4893,614
2015-06-13,4281,5464.1973,614
2015-06-14,0,28.74782,614
2015-06-15,8113,8629.766,614
2015-06-16,7073,7770.0874,614
2015-06-17,6545,7044.5557,614
2015-06-18,5951,7012.557,614
2015-06-19,6217,7060.221,614
2015-06-20,4605,5318.1255,614
2015-06-21,0,28.74782,614
2015-06-22,5385,6453.9253,614
2015-06-23,5317,5610.8013,614
2015-06-24,5836,5535.7246,614
2015-06-25,5711,5470.751,614
2015-06-26,6228,5675.418,614
2015-06-27,5457,5343.0806,614
2015-06-28,0,22.368816,614
2015-06-29,9220,8684.249,614
2015-06-30,10161,8327.82,614
2015-07-01,8485,8009.2363,614
2015-07-02,7324,7531.675,614
2015-07-03,6301,6976.9272,614
2015-07-04,4603,5596.225,614
2015-07-05,0,28.74782,614
2015-07-06,7482,6662.073,614
2015-07-07,6440,5986.009,614
2015-07-08,7066,6085.6987,614
2015-07-09,6200,5773.837,614
2015-07-10,6622,5789.526,614
2015-07-11,6396,5342.959,614
2015-07-12,0,42.1715,614
2015-07-13,8036,8745.495,614
2015-07-14,7340,7740.109,614
2015-07-15,6777,6942.776,614
2015-07-16,7175,6920.29,614
2015-07-17,6843,6975.903,614
2015-07-18,4934,5429.0044,614
2015-07-19,0,43.88726,614
2015-07-20,6648,6509.395,614
2015-07-21,6754,5959.654,614
2015-07-22,4809,6043.2095,614
2015-07-23,5790,5689.61,614
2015-07-24,6181,5883.8765,614
2015-07-25,5290,5275.174,614
2015-07-26,0,11.574795,614
2015-07-27,7721,8367.625,614
2015-07-28,7222,7599.4146,614
2015-07-29,7403,7094.231,614
2015-07-30,7054,7142.446,614
2015-07-31,7698,6962.3345,614
2015-06-08,9156,8070.809,615
2015-06-09,7980,7855.357,615
2015-06-10,7568,7515.99,615
2015-06-11,7569,7250.3477,615
2015-06-12,7190,8293.102,615
2015-06-13,7908,8336.74,615
2015-06-14,0,-11.580847,615
2015-06-15,14027,13889.115,615
2015-06-16,11523,11744.738,615
2015-06-17,10122,10489.366,615
2015-06-18,9358,9856.247,615
2015-06-19,9613,9852.636,615
2015-06-20,8342,8718.602,615
2015-06-21,0,-10.014702,615
2015-06-22,7778,8039.1196,615
2015-06-23,7260,7456.7866,615
2015-06-24,7239,7395.092,615
2015-06-25,7285,7544.122,615
2015-06-26,7162,7988.424,615
2015-06-27,8202,8128.416,615
2015-06-28,0,-22.623173,615
2015-06-29,14440,13411.93,615
2015-06-30,11547,11954.193,615
2015-07-01,10895,10868.388,615
2015-07-02,10089,9990.156,615
2015-07-03,9789,10399.691,615
2015-07-04,7321,8570.819,615
2015-07-05,0,-81.09401,615
2015-07-06,8694,8255.004,615
2015-07-07,7323,7984.072,615
2015-07-08,8143,7412.283,615
2015-07-09,8168,7837.7446,615
2015-07-10,7450,8182.4907,615
2015-07-11,7700,7996.311,615
2015-07-12,0,-22.430407,615
2015-07-13,12684,13683.905,615
2015-07-14,11562,11415.28,615
2015-07-15,10839,10640.349,615
2015-07-16,10108,9920.789,615
2015-07-17,9121,9724.707,615
2015-07-18,7988,8374.228,615
2015-07-19,0,-29.310839,615
2015-07-20,8522,8297.392,615
2015-07-21,7451,7653.132,615
2015-07-22,7452,7266.472,615
2015-07-23,8212,7391.5757,615
2015-07-24,8128,8261.297,615
2015-07-25,7456,8230.113,615
2015-07-26,0,-79.00532,615
2015-07-27,12928,15107.395,615
2015-07-28,11255,11486.277,615
2015-07-29,11177,10800.904,615
2015-07-30,10078,10438.237,615
2015-07-31,10520,9734.85,615
2015-06-08,8350,7806.6895,616
2015-06-09,7923,7781.3105,616
2015-06-10,7950,7292.1846,616
2015-06-11,7390,7126.7007,616
2015-06-12,7761,8318.427,616
2015-06-13,5786,5844.395,616
2015-06-14,0,128.93309,616
2015-06-15,11697,12037.546,616
2015-06-16,10657,11059.095,616
2015-06-17,9532,9742.843,616
2015-06-18,9157,9482.8955,616
2015-06-19,9666,9476.816,616
2015-06-20,5908,5760.6406,616
2015-06-21,0,-4.21091,616
2015-06-22,6915,7593.806,616
2015-06-23,6548,7307.3936,616
2015-06-24,6388,7023.8164,616
2015-06-25,6728,7419.8804,616
2015-06-26,7782,7754.8647,616
2015-06-27,5584,5724.5483,616
2015-06-28,0,20.970932,616
2015-06-29,12494,11718.358,616
2015-06-30,12045,11380.27,616
2015-07-01,10871,9966.789,616
2015-07-02,9521,9619.797,616
2015-07-03,9164,9452.253,616
2015-07-04,6271,5836.5244,616
2015-07-05,0,-35.48705,616
2015-07-06,8618,7161.5054,616
2015-07-07,7395,7472.041,616
2015-07-08,7424,7123.629,616
2015-07-09,7549,7462.9424,616
2015-07-10,7864,8063.5796,616
2015-07-11,5714,5552.8438,616
2015-07-12,0,3.0865655,616
2015-07-13,10798,11296.174,616
2015-07-14,9586,10863.709,616
2015-07-15,9247,9478.795,616
2015-07-16,8076,9603.907,616
2015-07-17,8441,9422.051,616
2015-07-18,5407,5755.0894,616
2015-07-19,0,-6.280826,616
2015-07-20,8011,7162.42,616
2015-07-21,6918,6986.839,616
2015-07-22,6751,6819.1,616
2015-07-23,6564,7010.742,616
2015-07-24,6616,7678.206,616
2015-07-25,4487,5310.85,616
2015-07-26,0,80.24266,616
2015-07-27,9935,12114.078,616
2015-07-28,8371,9067.054,616
2015-07-29,7544,8901.547,616
2015-07-30,8137,9208.415,616
2015-07-31,11786,9220.899,616
2015-06-08,6359,6013.704,617
2015-06-09,6059,5620.9697,617
2015-06-10,5538,5662.477,617
2015-06-11,6042,5446.1416,617
2015-06-12,6261,6582.673,617
2015-06-13,3246,3190.3784,617
2015-06-14,0,83.13166,617
2015-06-15,10795,10577.395,617
2015-06-16,8008,7920.0986,617
2015-06-17,7532,7695.0957,617
2015-06-18,6202,7500.4556,617
2015-06-19,7748,7697.9746,617
2015-06-20,3142,3359.919,617
2015-06-21,0,84.329315,617
2015-06-22,5541,5915.6797,617
2015-06-23,6247,5551.376,617
2015-06-24,6013,5671.4966,617
2015-06-25,5180,5418.214,617
2015-06-26,5695,6521.4175,617
2015-06-27,3141,3195.1042,617
2015-06-28,0,87.75172,617
2015-06-29,10586,9805.484,617
2015-06-30,10771,8451.974,617
2015-07-01,6661,7747.1333,617
2015-07-02,6572,7704.9614,617
2015-07-03,6715,7995.321,617
2015-07-04,3193,3201.775,617
2015-07-05,0,86.55406,617
2015-07-06,7246,5809.6006,617
2015-07-07,5902,6206.9272,617
2015-07-08,6355,5595.292,617
2015-07-09,6773,5720.6104,617
2015-07-10,7603,6487.381,617
2015-07-11,3845,3279.1504,617
2015-07-12,0,86.55406,617
2015-07-13,9807,10122.359,617
2015-07-14,8808,8576.207,617
2015-07-15,7663,7859.058,617
2015-07-16,7237,7381.944,617
2015-07-17,7740,7561.2285,617
2015-07-18,3334,3360.1348,617
2015-07-19,0,82.30025,617
2015-07-20,6942,5820.5127,617
2015-07-21,5781,5670.0347,617
2015-07-22,4828,5675.014,617
2015-07-23,5061,5411.246,617
2015-07-24,6396,6238.649,617
2015-07-25,2804,3189.5469,617
2015-07-26,0,94.4596,617
2015-07-27,8902,10936.97,617
2015-07-28,8352,8243.0,617
2015-07-29,7725,7583.0996,617
2015-07-30,7335,7568.089,617
2015-07-31,8259,7889.512,617
2015-06-08,6829,5992.793,618
2015-06-09,6139,6262.891,618
2015-06-10,5645,5784.392,618
2015-06-11,6214,5714.144,618
2015-06-12,5454,6829.028,618
2015-06-13,7688,7456.253,618
2015-06-14,0,40.304337,618
2015-06-15,11994,9388.874,618
2015-06-16,8752,8656.753,618
2015-06-17,7097,7920.593,618
2015-06-18,7694,7426.1304,618
2015-06-19,8198,7706.9946,618
2015-06-20,6992,7818.968,618
2015-06-21,0,55.341415,618
2015-06-22,6426,7364.753,618
2015-06-23,5368,6033.105,618
2015-06-24,5433,5723.3086,618
2015-06-25,5348,6034.5825,618
2015-06-26,5841,6889.9644,618
2015-06-27,6968,7463.784,618
2015-06-28,0,65.83963,618
2015-06-29,11057,9426.923,618
2015-06-30,9378,8424.799,618
2015-07-01,8225,8362.319,618
2015-07-02,7548,7829.6978,618
2015-07-03,8652,8126.0234,618
2015-07-04,7878,8030.8994,618
2015-07-05,0,54.59738,618
2015-07-06,7265,6949.8184,618
2015-07-07,6166,6038.6924,618
2015-07-08,6572,5682.205,618
2015-07-09,6019,6201.4653,618
2015-07-10,6781,6728.2036,618
2015-07-11,7173,7567.7285,618
2015-07-12,0,63.408875,618
2015-07-13,10655,9520.804,618
2015-07-14,8034,8113.647,618
2015-07-15,8230,8099.081,618
2015-07-16,8095,8126.8525,618
2015-07-17,8063,8488.102,618
2015-07-18,7830,7834.321,618
2015-07-19,0,54.59738,618
2015-07-20,6691,6735.683,618
2015-07-21,5671,5871.0483,618
2015-07-22,5715,5776.7607,618
2015-07-23,7250,5475.419,618
2015-07-24,6703,7069.716,618
2015-07-25,8281,7550.807,618
2015-07-26,0,52.668922,618
2015-07-27,10393,9374.659,618
2015-07-28,7975,8962.09,618
2015-07-29,8023,7808.8633,618
2015-07-30,8189,8302.123,618
2015-07-31,9397,8231.984,618
2015-06-08,4138,3952.3618,619
2015-06-09,3888,3502.0527,619
2015-06-10,3603,3667.3987,619
2015-06-11,3377,3536.5007,619
2015-06-12,3334,3708.5576,619
2015-06-13,2435,2215.974,619
2015-06-14,0,-7.6548824,619
2015-06-15,6983,7048.3125,619
2015-06-16,5807,5912.0957,619
2015-06-17,5379,5151.977,619
2015-06-18,4562,5059.4863,619
2015-06-19,5056,4852.3354,619
2015-06-20,2056,2421.5652,619
2015-06-21,0,-7.6548824,619
2015-06-22,3890,3800.6445,619
2015-06-23,3453,3596.466,619
2015-06-24,3651,3544.5803,619
2015-06-25,3543,3541.7996,619
2015-06-26,3882,3509.0183,619
2015-06-27,1861,2254.1016,619
2015-06-28,0,-36.1094,619
2015-06-29,7051,7504.974,619
2015-06-30,5031,5628.7363,619
2015-07-01,6411,5187.5225,619
2015-07-02,5208,4894.609,619
2015-07-03,4763,5232.4624,619
2015-07-04,2457,2361.0928,619
2015-07-05,0,-7.6548824,619
2015-07-06,3932,4073.7434,619
2015-07-07,3769,3853.2107,619
2015-07-08,3388,3568.8733,619
2015-07-09,3842,3363.1736,619
2015-07-10,3615,3801.417,619
2015-07-11,2157,2213.0154,619
2015-07-12,0,-7.6548824,619
2015-07-13,6212,7451.213,619
2015-07-14,5499,5443.1167,619
2015-07-15,5242,5412.251,619
2015-07-16,4855,4854.986,619
2015-07-17,4351,5134.3003,619
2015-07-18,3117,2339.3254,619
2015-07-19,0,35.96946,619
2015-07-20,3995,4109.714,619
2015-07-21,3676,3525.8494,619
2015-07-22,3674,3398.8943,619
2015-07-23,3666,3652.1826,619
2015-07-24,3983,3965.1624,619
2015-07-25,2235,2334.9053,619
2015-07-26,0,47.94714,619
2015-07-27,6358,7512.6387,619
2015-07-28,5849,5625.846,619
2015-07-29,5278,5289.5693,619
2015-07-30,7351,4952.6074,619
2015-07-31,7384,5612.8896,619
2015-06-08,7930,7927.586,620
2015-06-09,7465,7701.001,620
2015-06-10,6997,7481.7666,620
2015-06-11,6258,7056.9844,620
2015-06-12,7321,8684.05,620
2015-06-13,9287,9901.091,620
2015-06-14,0,12.626766,620
2015-06-15,10095,9656.319,620
2015-06-16,9509,9489.216,620
2015-06-17,8618,8774.839,620
2015-06-18,8475,8899.041,620
2015-06-19,9517,9256.845,620
2015-06-20,9659,9596.508,620
2015-06-21,0,12.626766,620
2015-06-22,7873,8440.449,620
2015-06-23,6382,6956.9897,620
2015-06-24,6776,7411.418,620
2015-06-25,7264,7567.14,620
2015-06-26,7086,8100.3857,620
2015-06-27,10253,9511.542,620
2015-06-28,0,12.626766,620
2015-06-29,12226,10849.96,620
2015-06-30,10708,9324.694,620
2015-07-01,8398,10192.173,620
2015-07-02,8326,8351.817,620
2015-07-03,10246,9873.612,620
2015-07-04,9452,9446.845,620
2015-07-05,0,12.626766,620
2015-07-06,8042,9764.268,620
2015-07-07,7504,7279.7676,620
2015-07-08,8080,7489.7725,620
2015-07-09,7945,7124.7905,620
2015-07-10,7733,7819.864,620
2015-07-11,8618,9495.83,620
2015-07-12,0,32.721394,620
2015-07-13,10228,10157.281,620
2015-07-14,8905,8606.841,620
2015-07-15,8934,8912.85,620
2015-07-16,8725,8814.917,620
2015-07-17,8389,9344.8955,620
2015-07-18,9863,9802.351,620
2015-07-19,0,12.626766,620
2015-07-20,8648,8453.85,620
2015-07-21,7016,6805.521,620
2015-07-22,6748,7409.3335,620
2015-07-23,8528,7493.666,620
2015-07-24,8280,8488.269,620
2015-07-25,10289,9944.288,620
2015-07-26,0,12.626766,620
2015-07-27,10388,11164.418,620
2015-07-28,8841,9930.389,620
2015-07-29,9575,9409.245,620
2015-07-30,9976,9051.152,620
2015-07-31,12074,9940.888,620
2015-06-08,5191,5521.759,621
2015-06-09,5167,5032.3457,621
2015-06-10,4837,5152.191,621
2015-06-11,4826,4855.6973,621
2015-06-12,4508,5368.8164,621
2015-06-13,5148,5404.9766,621
2015-06-14,0,22.670444,621
2015-06-15,8128,8198.836,621
2015-06-16,7272,7735.1284,621
2015-06-17,7238,7081.7583,621
2015-06-18,6263,7218.716,621
2015-06-19,5923,6547.84,621
2015-06-20,5572,5127.2827,621
2015-06-21,0,18.190666,621
2015-06-22,4563,5358.562,621
2015-06-23,4808,4834.5396,621
2015-06-24,4906,4777.1914,621
2015-06-25,4781,4850.447,621
2015-06-26,5085,5356.759,621
2015-06-27,5487,5315.133,621
2015-06-28,0,18.190666,621
2015-06-29,8981,8033.0903,621
2015-06-30,8617,8167.179,621
2015-07-01,7587,7735.4946,621
2015-07-02,6807,6785.6143,621
2015-07-03,6686,6798.158,621
2015-07-04,4700,5255.316,621
2015-07-05,0,24.141,621
2015-07-06,6296,5476.7056,621
2015-07-07,4704,5263.112,621
2015-07-08,6240,4886.9097,621
2015-07-09,4996,4858.382,621
2015-07-10,4994,5205.102,621
2015-07-11,4960,5402.8145,621
2015-07-12,0,23.646288,621
2015-07-13,7846,8522.5625,621
2015-07-14,7488,7770.366,621
2015-07-15,6925,7266.7783,621
2015-07-16,7103,6666.8535,621
2015-07-17,5675,6718.195,621
2015-07-18,5551,5115.0513,621
2015-07-19,0,9.366142,621
2015-07-20,4865,5125.639,621
2015-07-21,4429,4504.718,621
2015-07-22,4801,4704.8765,621
2015-07-23,4417,4622.587,621
2015-07-24,4260,5050.689,621
2015-07-25,4853,5056.598,621
2015-07-26,0,5.413564,621
2015-07-27,6966,6993.3184,621
2015-07-28,6816,7016.4946,621
2015-07-29,6269,7116.631,621
2015-07-30,5837,6857.4546,621
2015-07-31,7296,6661.1855,621
2015-06-08,3739,4135.8564,622
2015-06-09,3532,3771.5015,622
2015-06-10,4039,3828.7395,622
2015-06-11,3952,3620.5476,622
2015-06-12,4522,4249.9624,622
2015-06-13,2676,2700.5989,622
2015-06-14,0,17.700996,622
2015-06-15,5518,6142.077,622
2015-06-16,4874,4894.645,622
2015-06-17,5107,4961.1084,622
2015-06-18,4619,5130.7935,622
2015-06-19,4570,5151.4614,622
2015-06-20,2823,2747.8748,622
2015-06-21,0,17.700996,622
2015-06-22,4334,4112.747,622
2015-06-23,3843,3642.0972,622
2015-06-24,4030,3773.1594,622
2015-06-25,3609,3730.0938,622
2015-06-26,4035,4412.7744,622
2015-06-27,2751,2745.3025,622
2015-06-28,0,17.700996,622
2015-06-29,6078,5880.324,622
2015-06-30,6162,5071.3833,622
2015-07-01,5915,5210.1436,622
2015-07-02,5732,5449.405,622
2015-07-03,5637,5444.9033,622
2015-07-04,3221,3159.1494,622
2015-07-05,0,19.569366,622
2015-07-06,4516,4167.604,622
2015-07-07,3642,3779.8691,622
2015-07-08,4042,3694.617,622
2015-07-09,4788,3934.668,622
2015-07-10,4493,4461.563,622
2015-07-11,2511,2710.713,622
2015-07-12,0,36.551632,622
2015-07-13,6349,6087.2285,622
2015-07-14,5102,4828.9663,622
2015-07-15,4718,5006.332,622
2015-07-16,5615,4780.374,622
2015-07-17,5263,5327.994,622
2015-07-18,2367,2815.578,622
2015-07-19,0,40.224125,622
2015-07-20,4688,4222.6787,622
2015-07-21,3529,3744.4824,622
2015-07-22,3721,3685.2136,622
2015-07-23,3970,4004.8806,622
2015-07-24,4183,4542.136,622
2015-07-25,2644,2742.1277,622
2015-07-26,0,19.569366,622
2015-07-27,5413,6552.8286,622
2015-07-28,4966,5357.724,622
2015-07-29,5326,5432.4673,622
2015-07-30,5412,5724.478,622
2015-07-31,6306,5718.913,622
2015-06-08,7333,6364.6064,623
2015-06-09,6513,5894.789,623
2015-06-10,6296,5931.807,623
2015-06-11,6265,6899.0684,623
2015-06-12,6108,7238.2266,623
2015-06-13,4637,4776.266,623
2015-06-14,0,39.907097,623
2015-06-15,10214,10059.278,623
2015-06-16,9655,8532.847,623
2015-06-17,7569,8437.408,623
2015-06-18,7676,7852.346,623
2015-06-19,8181,8087.406,623
2015-06-20,3909,4862.916,623
2015-06-21,0,49.69911,623
2015-06-22,5175,6405.814,623
2015-06-23,6490,5937.2246,623
2015-06-24,6226,5863.7793,623
2015-06-25,6631,6013.105,623
2015-06-26,7458,7105.135,623
2015-06-27,4587,5201.918,623
2015-06-28,0,39.907097,623
2015-06-29,12482,8374.367,623
2015-06-30,11767,9259.235,623
2015-07-01,6971,8618.52,623
2015-07-02,7109,7476.4927,623
2015-07-03,6800,8965.11,623
2015-07-04,3354,4605.2266,623
2015-07-05,0,34.828373,623
2015-07-06,6031,6404.673,623
2015-07-07,5063,6136.5596,623
2015-07-08,5397,5856.2417,623
2015-07-09,5873,5626.66,623
2015-07-10,6107,6228.326,623
2015-07-11,3891,4699.2266,623
2015-07-12,0,-55.700184,623
2015-07-13,8249,9424.675,623
2015-07-14,7809,8041.986,623
2015-07-15,7626,7490.2197,623
2015-07-16,7188,7563.8726,623
2015-07-17,6597,7892.123,623
2015-07-18,4106,4921.491,623
2015-07-19,0,-58.2209,623
2015-07-20,5453,6237.8555,623
2015-07-21,5568,5910.859,623
2015-07-22,5670,5701.095,623
2015-07-23,5865,6265.7217,623
2015-07-24,6906,6848.4385,623
2015-07-25,3948,4597.726,623
2015-07-26,0,-54.96825,623
2015-07-27,7672,8592.3125,623
2015-07-28,8481,7213.451,623
2015-07-29,7315,7749.437,623
2015-07-30,7454,7584.6445,623
2015-07-31,9636,7568.698,623
2015-06-08,7880,7151.68,624
2015-06-09,6435,6203.2056,624
2015-06-10,6329,5997.638,624
2015-06-11,6862,6028.9185,624
2015-06-12,6068,6775.373,624
2015-06-13,4456,4215.821,624
2015-06-14,0,45.40109,624
2015-06-15,11514,10904.034,624
2015-06-16,8095,8838.771,624
2015-06-17,7536,7915.3013,624
2015-06-18,7146,7757.915,624
2015-06-19,7231,7776.729,624
2015-06-20,4289,4373.469,624
2015-06-21,0,42.75514,624
2015-06-22,6416,6986.8975,624
2015-06-23,5556,5997.123,624
2015-06-24,5702,5831.6216,624
2015-06-25,6316,6412.175,624
2015-06-26,7359,7075.9883,624
2015-06-27,4494,4373.213,624
2015-06-28,0,42.75514,624
2015-06-29,10071,10433.651,624
2015-06-30,9880,8618.841,624
2015-07-01,7585,8094.0786,624
2015-07-02,7864,7538.5933,624
2015-07-03,7550,8182.356,624
2015-07-04,4359,4366.018,624
2015-07-05,0,38.043064,624
2015-07-06,6988,6696.301,624
2015-07-07,5928,5801.1475,624
2015-07-08,6238,5900.6304,624
2015-07-09,6820,6209.7266,624
2015-07-10,6584,6799.405,624
2015-07-11,3931,4322.3315,624
2015-07-12,0,58.573742,624
2015-07-13,10375,10564.096,624
2015-07-14,7951,8196.164,624
2015-07-15,6908,7788.755,624
2015-07-16,7559,7929.3896,624
2015-07-17,6619,7425.51,624
2015-07-18,4216,4284.616,624
2015-07-19,0,38.043064,624
2015-07-20,6999,6726.917,624
2015-07-21,5432,5995.595,624
2015-07-22,5423,6032.788,624
2015-07-23,6187,6374.981,624
2015-07-24,5837,6151.22,624
2015-07-25,3428,4237.8276,624
2015-07-26,0,271.59024,624
2015-07-27,10087,11095.05,624
2015-07-28,7366,8483.364,624
2015-07-29,6097,7700.3906,624
2015-07-30,8159,7689.5283,624
2015-07-31,8847,8154.4077,624
2015-06-08,7167,5732.0796,625
2015-06-09,6248,5547.9155,625
2015-06-10,6003,5506.1206,625
2015-06-11,6060,5374.238,625
2015-06-12,5499,5842.2876,625
2015-06-13,4983,4811.185,625
2015-06-14,0,25.01733,625
2015-06-15,11330,9567.031,625
2015-06-16,9117,8379.124,625
2015-06-17,8191,7886.4746,625
2015-06-18,8078,7575.944,625
2015-06-19,6938,7738.2065,625
2015-06-20,5018,4806.7817,625
2015-06-21,0,25.01733,625
2015-06-22,4910,6426.685,625
2015-06-23,5876,5549.933,625
2015-06-24,6177,5167.572,625
2015-06-25,6266,5547.9043,625
2015-06-26,5820,5964.902,625
2015-06-27,4887,4967.5625,625
2015-06-28,0,32.221355,625
2015-06-29,10122,10520.3955,625
2015-06-30,9660,8446.915,625
2015-07-01,7221,8053.5376,625
2015-07-02,6667,7083.476,625
2015-07-03,6413,6944.564,625
2015-07-04,3978,4822.7925,625
2015-07-05,0,34.013565,625
2015-07-06,6518,5998.8276,625
2015-07-07,5432,5620.1597,625
2015-07-08,5072,5243.156,625
2015-07-09,5695,5441.037,625
2015-07-10,5242,5721.173,625
2015-07-11,4463,4720.1924,625
2015-07-12,0,31.352453,625
2015-07-13,9402,8969.483,625
2015-07-14,8170,8445.44,625
2015-07-15,6779,7514.638,625
2015-07-16,6235,7162.1084,625
2015-07-17,5224,6825.881,625
2015-07-18,4519,4669.912,625
2015-07-19,0,31.352453,625
2015-07-20,5222,5487.087,625
2015-07-21,5102,5178.647,625
